jahr,demographie_szenario,rentenalter_szenario,regelaltersgrenze,alter,synthetische_kohorte_mio,nicht_in_rente_anteil,nicht_in_rente_mio,erwerbsquote,effektive_beitragszahler_mio,zusatz_beitragsbasis_mrd_euro
2027,alt,status_quo_67,67.000,68,1.003,0.000,0.000,0.140,0.000,0.000
2027,alt,status_quo_67,67.000,69,1.003,0.000,0.000,0.100,0.000,0.000
2027,alt,status_quo_67,67.000,70,1.003,0.000,0.000,0.070,0.000,0.000
2027,alt,status_quo_67,67.000,71,1.003,0.000,0.000,0.050,0.000,0.000
2027,alt,status_quo_67,67.000,72,1.003,0.000,0.000,0.040,0.000,0.000
2027,alt,lebenserwartung_gekoppelt_2zu1,67.000,67,1.003,0.000,0.000,0.200,0.000,0.000
2027,alt,lebenserwartung_gekoppelt_2zu1,67.000,68,1.003,0.000,0.000,0.140,0.000,0.000
2027,alt,lebenserwartung_gekoppelt_2zu1,67.000,69,1.003,0.000,0.000,0.100,0.000,0.000
2027,alt,lebenserwartung_gekoppelt_2zu1,67.000,70,1.003,0.000,0.000,0.070,0.000,0.000
2027,alt,lebenserwartung_gekoppelt_2zu1,67.000,71,1.003,0.000,0.000,0.050,0.000,0.000
2027,alt,lebenserwartung_gekoppelt_2zu1,67.000,72,1.003,0.000,0.000,0.040,0.000,0.000
2027,alt,daenemarknah,67.000,67,1.003,0.000,0.000,0.200,0.000,0.000
2027,alt,daenemarknah,67.000,68,1.003,0.000,0.000,0.140,0.000,0.000
2027,alt,daenemarknah,67.000,69,1.003,0.000,0.000,0.100,0.000,0.000
2027,alt,daenemarknah,67.000,70,1.003,0.000,0.000,0.070,0.000,0.000
2027,alt,daenemarknah,67.000,71,1.003,0.000,0.000,0.050,0.000,0.000
2027,alt,daenemarknah,67.000,72,1.003,0.000,0.000,0.040,0.000,0.000
2028,alt,status_quo_67,67.000,67,1.021,0.000,0.000,0.200,0.000,0.000
2028,alt,status_quo_67,67.000,68,1.021,0.000,0.000,0.140,0.000,0.000
2028,alt,status_quo_67,67.000,69,1.021,0.000,0.000,0.100,0.000,0.000
2028,alt,status_quo_67,67.000,70,1.021,0.000,0.000,0.070,0.000,0.000
2028,alt,status_quo_67,67.000,71,1.021,0.000,0.000,0.050,0.000,0.000
2028,alt,status_quo_67,67.000,72,1.021,0.000,0.000,0.040,0.000,0.000
2028,alt,lebenserwartung_gekoppelt_2zu1,67.125,67,1.021,0.125,0.128,0.200,0.022,0.795
2028,alt,lebenserwartung_gekoppelt_2zu1,67.125,68,1.021,0.000,0.000,0.140,0.000,0.000
2028,alt,lebenserwartung_gekoppelt_2zu1,67.125,69,1.021,0.000,0.000,0.100,0.000,0.000
2028,alt,lebenserwartung_gekoppelt_2zu1,67.125,70,1.021,0.000,0.000,0.070,0.000,0.000
2028,alt,lebenserwartung_gekoppelt_2zu1,67.125,71,1.021,0.000,0.000,0.050,0.000,0.000
2028,alt,lebenserwartung_gekoppelt_2zu1,67.125,72,1.021,0.000,0.000,0.040,0.000,0.000
2028,alt,daenemarknah,67.333,67,1.021,0.333,0.340,0.200,0.058,2.120
2028,alt,daenemarknah,67.333,68,1.021,0.000,0.000,0.140,0.000,0.000
2028,alt,daenemarknah,67.333,69,1.021,0.000,0.000,0.100,0.000,0.000
2028,alt,daenemarknah,67.333,70,1.021,0.000,0.000,0.070,0.000,0.000
2028,alt,daenemarknah,67.333,71,1.021,0.000,0.000,0.050,0.000,0.000
2028,alt,daenemarknah,67.333,72,1.021,0.000,0.000,0.040,0.000,0.000
2029,alt,status_quo_67,67.000,67,1.038,0.000,0.000,0.200,0.000,0.000
2029,alt,status_quo_67,67.000,68,1.038,0.000,0.000,0.140,0.000,0.000
2029,alt,status_quo_67,67.000,69,1.038,0.000,0.000,0.100,0.000,0.000
2029,alt,status_quo_67,67.000,70,1.038,0.000,0.000,0.070,0.000,0.000
2029,alt,status_quo_67,67.000,71,1.038,0.000,0.000,0.050,0.000,0.000
2029,alt,status_quo_67,67.000,72,1.038,0.000,0.000,0.040,0.000,0.000
2029,alt,lebenserwartung_gekoppelt_2zu1,67.250,67,1.038,0.250,0.260,0.200,0.044,1.671
2029,alt,lebenserwartung_gekoppelt_2zu1,67.250,68,1.038,0.000,0.000,0.140,0.000,0.000
2029,alt,lebenserwartung_gekoppelt_2zu1,67.250,69,1.038,0.000,0.000,0.100,0.000,0.000
2029,alt,lebenserwartung_gekoppelt_2zu1,67.250,70,1.038,0.000,0.000,0.070,0.000,0.000
2029,alt,lebenserwartung_gekoppelt_2zu1,67.250,71,1.038,0.000,0.000,0.050,0.000,0.000
2029,alt,lebenserwartung_gekoppelt_2zu1,67.250,72,1.038,0.000,0.000,0.040,0.000,0.000
2029,alt,daenemarknah,67.667,67,1.038,0.667,0.692,0.200,0.118,4.456
2029,alt,daenemarknah,67.667,68,1.038,0.000,0.000,0.140,0.000,0.000
2029,alt,daenemarknah,67.667,69,1.038,0.000,0.000,0.100,0.000,0.000
2029,alt,daenemarknah,67.667,70,1.038,0.000,0.000,0.070,0.000,0.000
2029,alt,daenemarknah,67.667,71,1.038,0.000,0.000,0.050,0.000,0.000
2029,alt,daenemarknah,67.667,72,1.038,0.000,0.000,0.040,0.000,0.000
2030,alt,status_quo_67,67.000,67,1.056,0.000,0.000,0.200,0.000,0.000
2030,alt,status_quo_67,67.000,68,1.056,0.000,0.000,0.140,0.000,0.000
2030,alt,status_quo_67,67.000,69,1.056,0.000,0.000,0.100,0.000,0.000
2030,alt,status_quo_67,67.000,70,1.056,0.000,0.000,0.070,0.000,0.000
2030,alt,status_quo_67,67.000,71,1.056,0.000,0.000,0.050,0.000,0.000
2030,alt,status_quo_67,67.000,72,1.056,0.000,0.000,0.040,0.000,0.000
2030,alt,lebenserwartung_gekoppelt_2zu1,67.375,67,1.056,0.375,0.396,0.200,0.067,2.633
2030,alt,lebenserwartung_gekoppelt_2zu1,67.375,68,1.056,0.000,0.000,0.140,0.000,0.000
2030,alt,lebenserwartung_gekoppelt_2zu1,67.375,69,1.056,0.000,0.000,0.100,0.000,0.000
2030,alt,lebenserwartung_gekoppelt_2zu1,67.375,70,1.056,0.000,0.000,0.070,0.000,0.000
2030,alt,lebenserwartung_gekoppelt_2zu1,67.375,71,1.056,0.000,0.000,0.050,0.000,0.000
2030,alt,lebenserwartung_gekoppelt_2zu1,67.375,72,1.056,0.000,0.000,0.040,0.000,0.000
2030,alt,daenemarknah,68.000,67,1.056,1.000,1.056,0.200,0.180,7.022
2030,alt,daenemarknah,68.000,68,1.056,0.000,0.000,0.140,0.000,0.000
2030,alt,daenemarknah,68.000,69,1.056,0.000,0.000,0.100,0.000,0.000
2030,alt,daenemarknah,68.000,70,1.056,0.000,0.000,0.070,0.000,0.000
2030,alt,daenemarknah,68.000,71,1.056,0.000,0.000,0.050,0.000,0.000
2030,alt,daenemarknah,68.000,72,1.056,0.000,0.000,0.040,0.000,0.000
2031,alt,status_quo_67,67.000,67,1.074,0.000,0.000,0.200,0.000,0.000
2031,alt,status_quo_67,67.000,68,1.074,0.000,0.000,0.140,0.000,0.000
2031,alt,status_quo_67,67.000,69,1.074,0.000,0.000,0.100,0.000,0.000
2031,alt,status_quo_67,67.000,70,1.074,0.000,0.000,0.070,0.000,0.000
2031,alt,status_quo_67,67.000,71,1.074,0.000,0.000,0.050,0.000,0.000
2031,alt,status_quo_67,67.000,72,1.074,0.000,0.000,0.040,0.000,0.000
2031,alt,lebenserwartung_gekoppelt_2zu1,67.500,67,1.074,0.500,0.537,0.200,0.091,3.687
2031,alt,lebenserwartung_gekoppelt_2zu1,67.500,68,1.074,0.000,0.000,0.140,0.000,0.000
2031,alt,lebenserwartung_gekoppelt_2zu1,67.500,69,1.074,0.000,0.000,0.100,0.000,0.000
2031,alt,lebenserwartung_gekoppelt_2zu1,67.500,70,1.074,0.000,0.000,0.070,0.000,0.000
2031,alt,lebenserwartung_gekoppelt_2zu1,67.500,71,1.074,0.000,0.000,0.050,0.000,0.000
2031,alt,lebenserwartung_gekoppelt_2zu1,67.500,72,1.074,0.000,0.000,0.040,0.000,0.000
2031,alt,daenemarknah,68.200,67,1.074,1.000,1.074,0.200,0.183,7.375
2031,alt,daenemarknah,68.200,68,1.074,0.200,0.215,0.140,0.026,1.032
2031,alt,daenemarknah,68.200,69,1.074,0.000,0.000,0.100,0.000,0.000
2031,alt,daenemarknah,68.200,70,1.074,0.000,0.000,0.070,0.000,0.000
2031,alt,daenemarknah,68.200,71,1.074,0.000,0.000,0.050,0.000,0.000
2031,alt,daenemarknah,68.200,72,1.074,0.000,0.000,0.040,0.000,0.000
2032,alt,status_quo_67,67.000,67,1.091,0.000,0.000,0.200,0.000,0.000
2032,alt,status_quo_67,67.000,68,1.091,0.000,0.000,0.140,0.000,0.000
2032,alt,status_quo_67,67.000,69,1.091,0.000,0.000,0.100,0.000,0.000
2032,alt,status_quo_67,67.000,70,1.091,0.000,0.000,0.070,0.000,0.000
2032,alt,status_quo_67,67.000,71,1.091,0.000,0.000,0.050,0.000,0.000
2032,alt,status_quo_67,67.000,72,1.091,0.000,0.000,0.040,0.000,0.000
2032,alt,lebenserwartung_gekoppelt_2zu1,67.625,67,1.091,0.625,0.682,0.200,0.116,4.839
2032,alt,lebenserwartung_gekoppelt_2zu1,67.625,68,1.091,0.000,0.000,0.140,0.000,0.000
2032,alt,lebenserwartung_gekoppelt_2zu1,67.625,69,1.091,0.000,0.000,0.100,0.000,0.000
2032,alt,lebenserwartung_gekoppelt_2zu1,67.625,70,1.091,0.000,0.000,0.070,0.000,0.000
2032,alt,lebenserwartung_gekoppelt_2zu1,67.625,71,1.091,0.000,0.000,0.050,0.000,0.000
2032,alt,lebenserwartung_gekoppelt_2zu1,67.625,72,1.091,0.000,0.000,0.040,0.000,0.000
2032,alt,daenemarknah,68.400,67,1.091,1.000,1.091,0.200,0.186,7.743
2032,alt,daenemarknah,68.400,68,1.091,0.400,0.437,0.140,0.052,2.168
2032,alt,daenemarknah,68.400,69,1.091,0.000,0.000,0.100,0.000,0.000
2032,alt,daenemarknah,68.400,70,1.091,0.000,0.000,0.070,0.000,0.000
2032,alt,daenemarknah,68.400,71,1.091,0.000,0.000,0.050,0.000,0.000
2032,alt,daenemarknah,68.400,72,1.091,0.000,0.000,0.040,0.000,0.000
2033,alt,status_quo_67,67.000,67,1.109,0.000,0.000,0.200,0.000,0.000
2033,alt,status_quo_67,67.000,68,1.109,0.000,0.000,0.140,0.000,0.000
2033,alt,status_quo_67,67.000,69,1.109,0.000,0.000,0.100,0.000,0.000
2033,alt,status_quo_67,67.000,70,1.109,0.000,0.000,0.070,0.000,0.000
2033,alt,status_quo_67,67.000,71,1.109,0.000,0.000,0.050,0.000,0.000
2033,alt,status_quo_67,67.000,72,1.109,0.000,0.000,0.040,0.000,0.000
2033,alt,lebenserwartung_gekoppelt_2zu1,67.750,67,1.109,0.750,0.832,0.200,0.141,6.095
2033,alt,lebenserwartung_gekoppelt_2zu1,67.750,68,1.109,0.000,0.000,0.140,0.000,0.000
2033,alt,lebenserwartung_gekoppelt_2zu1,67.750,69,1.109,0.000,0.000,0.100,0.000,0.000
2033,alt,lebenserwartung_gekoppelt_2zu1,67.750,70,1.109,0.000,0.000,0.070,0.000,0.000
2033,alt,lebenserwartung_gekoppelt_2zu1,67.750,71,1.109,0.000,0.000,0.050,0.000,0.000
2033,alt,lebenserwartung_gekoppelt_2zu1,67.750,72,1.109,0.000,0.000,0.040,0.000,0.000
2033,alt,daenemarknah,68.600,67,1.109,1.000,1.109,0.200,0.189,8.126
2033,alt,daenemarknah,68.600,68,1.109,0.600,0.666,0.140,0.079,3.413
2033,alt,daenemarknah,68.600,69,1.109,0.000,0.000,0.100,0.000,0.000
2033,alt,daenemarknah,68.600,70,1.109,0.000,0.000,0.070,0.000,0.000
2033,alt,daenemarknah,68.600,71,1.109,0.000,0.000,0.050,0.000,0.000
2033,alt,daenemarknah,68.600,72,1.109,0.000,0.000,0.040,0.000,0.000
2034,alt,status_quo_67,67.000,67,1.127,0.000,0.000,0.200,0.000,0.000
2034,alt,status_quo_67,67.000,68,1.127,0.000,0.000,0.140,0.000,0.000
2034,alt,status_quo_67,67.000,69,1.127,0.000,0.000,0.100,0.000,0.000
2034,alt,status_quo_67,67.000,70,1.127,0.000,0.000,0.070,0.000,0.000
2034,alt,status_quo_67,67.000,71,1.127,0.000,0.000,0.050,0.000,0.000
2034,alt,status_quo_67,67.000,72,1.127,0.000,0.000,0.040,0.000,0.000
2034,alt,lebenserwartung_gekoppelt_2zu1,67.875,67,1.127,0.875,0.986,0.200,0.168,7.460
2034,alt,lebenserwartung_gekoppelt_2zu1,67.875,68,1.127,0.000,0.000,0.140,0.000,0.000
2034,alt,lebenserwartung_gekoppelt_2zu1,67.875,69,1.127,0.000,0.000,0.100,0.000,0.000
2034,alt,lebenserwartung_gekoppelt_2zu1,67.875,70,1.127,0.000,0.000,0.070,0.000,0.000
2034,alt,lebenserwartung_gekoppelt_2zu1,67.875,71,1.127,0.000,0.000,0.050,0.000,0.000
2034,alt,lebenserwartung_gekoppelt_2zu1,67.875,72,1.127,0.000,0.000,0.040,0.000,0.000
2034,alt,daenemarknah,68.800,67,1.127,1.000,1.127,0.200,0.192,8.526
2034,alt,daenemarknah,68.800,68,1.127,0.800,0.901,0.140,0.107,4.775
2034,alt,daenemarknah,68.800,69,1.127,0.000,0.000,0.100,0.000,0.000
2034,alt,daenemarknah,68.800,70,1.127,0.000,0.000,0.070,0.000,0.000
2034,alt,daenemarknah,68.800,71,1.127,0.000,0.000,0.050,0.000,0.000
2034,alt,daenemarknah,68.800,72,1.127,0.000,0.000,0.040,0.000,0.000
2035,alt,status_quo_67,67.000,67,1.145,0.000,0.000,0.200,0.000,0.000
2035,alt,status_quo_67,67.000,68,1.145,0.000,0.000,0.140,0.000,0.000
2035,alt,status_quo_67,67.000,69,1.145,0.000,0.000,0.100,0.000,0.000
2035,alt,status_quo_67,67.000,70,1.145,0.000,0.000,0.070,0.000,0.000
2035,alt,status_quo_67,67.000,71,1.145,0.000,0.000,0.050,0.000,0.000
2035,alt,status_quo_67,67.000,72,1.145,0.000,0.000,0.040,0.000,0.000
2035,alt,lebenserwartung_gekoppelt_2zu1,68.000,67,1.145,1.000,1.145,0.200,0.195,8.943
2035,alt,lebenserwartung_gekoppelt_2zu1,68.000,68,1.145,0.000,0.000,0.140,0.000,0.000
2035,alt,lebenserwartung_gekoppelt_2zu1,68.000,69,1.145,0.000,0.000,0.100,0.000,0.000
2035,alt,lebenserwartung_gekoppelt_2zu1,68.000,70,1.145,0.000,0.000,0.070,0.000,0.000
2035,alt,lebenserwartung_gekoppelt_2zu1,68.000,71,1.145,0.000,0.000,0.050,0.000,0.000
2035,alt,lebenserwartung_gekoppelt_2zu1,68.000,72,1.145,0.000,0.000,0.040,0.000,0.000
2035,alt,daenemarknah,69.000,67,1.145,1.000,1.145,0.200,0.195,8.943
2035,alt,daenemarknah,69.000,68,1.145,1.000,1.145,0.140,0.136,6.260
2035,alt,daenemarknah,69.000,69,1.145,0.000,0.000,0.100,0.000,0.000
2035,alt,daenemarknah,69.000,70,1.145,0.000,0.000,0.070,0.000,0.000
2035,alt,daenemarknah,69.000,71,1.145,0.000,0.000,0.050,0.000,0.000
2035,alt,daenemarknah,69.000,72,1.145,0.000,0.000,0.040,0.000,0.000
2036,alt,status_quo_67,67.000,67,1.162,0.000,0.000,0.200,0.000,0.000
2036,alt,status_quo_67,67.000,68,1.162,0.000,0.000,0.140,0.000,0.000
2036,alt,status_quo_67,67.000,69,1.162,0.000,0.000,0.100,0.000,0.000
2036,alt,status_quo_67,67.000,70,1.162,0.000,0.000,0.070,0.000,0.000
2036,alt,status_quo_67,67.000,71,1.162,0.000,0.000,0.050,0.000,0.000
2036,alt,status_quo_67,67.000,72,1.162,0.000,0.000,0.040,0.000,0.000
2036,alt,lebenserwartung_gekoppelt_2zu1,68.100,67,1.162,1.000,1.162,0.200,0.198,9.317
2036,alt,lebenserwartung_gekoppelt_2zu1,68.100,68,1.162,0.100,0.116,0.140,0.014,0.652
2036,alt,lebenserwartung_gekoppelt_2zu1,68.100,69,1.162,0.000,0.000,0.100,0.000,0.000
2036,alt,lebenserwartung_gekoppelt_2zu1,68.100,70,1.162,0.000,0.000,0.070,0.000,0.000
2036,alt,lebenserwartung_gekoppelt_2zu1,68.100,71,1.162,0.000,0.000,0.050,0.000,0.000
2036,alt,lebenserwartung_gekoppelt_2zu1,68.100,72,1.162,0.000,0.000,0.040,0.000,0.000
2036,alt,daenemarknah,69.200,67,1.162,1.000,1.162,0.200,0.198,9.317
2036,alt,daenemarknah,69.200,68,1.162,1.000,1.162,0.140,0.138,6.522
2036,alt,daenemarknah,69.200,69,1.162,0.200,0.232,0.100,0.020,0.932
2036,alt,daenemarknah,69.200,70,1.162,0.000,0.000,0.070,0.000,0.000
2036,alt,daenemarknah,69.200,71,1.162,0.000,0.000,0.050,0.000,0.000
2036,alt,daenemarknah,69.200,72,1.162,0.000,0.000,0.040,0.000,0.000
